时间,指令,实际
0.004349,3,0.029583595
0.00435,3,0.029599202
0.004351,3,0.029614814
0.004352,3,0.029630429
0.004353,3,0.029646049
0.004354,3,0.029661673
0.004355,3,0.029677301
0.004356,3,0.029692933
0.004357,3,0.029708569
0.004358,3,0.02972421
0.004359,3,0.029739855
0.00436,3,0.029755504
0.004361,3,0.029771157
0.004362,3,0.029786815
0.004363,3,0.029802476
0.004364,3,0.029818142
0.004365,3,0.029833812
0.004366,3,0.029849486
0.004367,3,0.029865165
0.004368,3,0.029880847
0.004369,3,0.029896534
0.00437,3,0.029912225
0.004371,3,0.02992792
0.004372,3,0.029943619
0.004373,3,0.029959323
0.004374,3,0.02997503
0.004375,3,0.029990742
0.004376,3,0.030006458
0.004377,3,0.030022178
0.004378,3,0.030037902
0.004379,3,0.030053631
0.00438,3,0.030069363
0.004381,3,0.0300851
0.004382,3,0.030100841
0.004383,3,0.030116586
0.004384,3,0.030132335
0.004385,3,0.030148089
0.004386,3,0.030163846
0.004387,3,0.030179608
0.004388,3,0.030195374
0.004389,3,0.030211144
0.00439,3,0.030226918
0.004391,3,0.030242696
0.004392,3,0.030258478
0.004393,3,0.030274265
0.004394,3,0.030290056
0.004395,3,0.030305851
0.004396,3,0.03032165
0.004397,3,0.030337453
0.004398,3,0.03035326
0.004399,3,0.030369072
0.0044,3,0.030384887
0.004401,3,0.030400707
0.004402,3,0.030416531
0.004403,3,0.030432359
0.004404,3,0.030448191
0.004405,3,0.030464027
0.004406,3,0.030479867
0.004407,3,0.030495712
0.004408,3,0.03051156
0.004409,3,0.030527413
0.00441,3,0.03054327
0.004411,3,0.030559131
0.004412,3,0.030574996
0.004413,3,0.030590865
0.004414,3,0.030606738
0.004415,3,0.030622616
0.004416,3,0.030638497
0.004417,3,0.030654383
0.004418,3,0.030670272
0.004419,3,0.030686166
0.00442,3,0.030702064
0.004421,3,0.030717967
0.004422,3,0.030733873
0.004423,3,0.030749783
0.004424,3,0.030765698
0.004425,3,0.030781617
0.004426,3,0.030797539
0.004427,3,0.030813466
0.004428,3,0.030829398
0.004429,3,0.030845333
0.00443,3,0.030861272
0.004431,3,0.030877216
0.004432,3,0.030893164
0.004433,3,0.030909116
0.004434,3,0.030925072
0.004435,3,0.030941032
0.004436,3,0.030956996
0.004437,3,0.030972965
0.004438,3,0.030988938
0.004439,3,0.031004915
0.00444,3,0.031020896
0.004441,3,0.031036881
0.004442,3,0.031052871
0.004443,3,0.031068864
0.004444,3,0.031084862
0.004445,3,0.031100864
0.004446,3,0.03111687
0.004447,3,0.031132881
0.004448,3,0.031148895
0.004449,3,0.031164914
0.00445,3,0.031180937
0.004451,3,0.031196964
0.004452,3,0.031212996
0.004453,3,0.031229031
0.004454,3,0.031245071
0.004455,3,0.031261115
0.004456,3,0.031277163
0.004457,3,0.031293216
0.004458,3,0.031309272
0.004459,3,0.031325333
0.00446,3,0.031341398
0.004461,3,0.031357467
0.004462,3,0.03137354
0.004463,3,0.031389618
0.004464,3,0.0314057
0.004465,3,0.031421785
0.004466,3,0.031437875
0.004467,3,0.03145397
0.004468,3,0.031470068
0.004469,3,0.031486171
0.00447,3,0.031502277
0.004471,3,0.031518388
0.004472,3,0.031534503
0.004473,3,0.031550622
0.004474,3,0.031566746
0.004475,3,0.031582873
0.004476,3,0.031599005
0.004477,3,0.031615141
0.004478,3,0.031631281
0.004479,3,0.031647425
0.00448,3,0.031663574
0.004481,3,0.031679726
0.004482,3,0.031695883
0.004483,3,0.031712044
0.004484,3,0.031728209
0.004485,3,0.031744378
0.004486,3,0.031760551
0.004487,3,0.031776728
0.004488,3,0.03179291
0.004489,3,0.031809096
0.00449,3,0.031825286
0.004491,3,0.03184148
0.004492,3,0.031857678
0.004493,3,0.03187388
0.004494,3,0.031890086
0.004495,3,0.031906297
0.004496,3,0.031922512
0.004497,3,0.031938731
0.004498,3,0.031954953
0.004499,3,0.031971181
0.0045,3,0.031987412
0.004501,3,0.032003647
0.004502,3,0.032019887
0.004503,3,0.03203613
0.004504,3,0.032052378
0.004505,3,0.03206863
0.004506,3,0.032084886
0.004507,3,0.032101146
0.004508,3,0.03211741
0.004509,3,0.032133678
0.00451,3,0.032149951
0.004511,3,0.032166227
0.004512,3,0.032182508
