time,id_command,id_feedback,iq_command,iq_feedback
0.000771,0,0.014876705,40,26.04397677
0.000772,0,0.014953808,40,26.0791895
0.000773,0,0.015031202,40,26.11439043
0.000774,0,0.015108886,40,26.14957956
0.000775,0,0.015186861,40,26.1847569
0.000776,0,0.015265129,40,26.21992246
0.000777,0,0.015343689,40,26.25507623
0.000778,0,0.015422543,40,26.29021823
0.000779,0,0.015501691,40,26.32534845
0.00078,0,0.015581134,40,26.36046689
0.000781,0,0.015660873,40,26.39557357
0.000782,0,0.015740908,40,26.43066849
0.000783,0,0.01582124,40,26.46575164
0.000784,0,0.01590187,40,26.50082304
0.000785,0,0.015982799,40,26.53588269
0.000786,0,0.016064026,40,26.57093059
0.000787,0,0.016145554,40,26.60596674
0.000788,0,0.016227382,40,26.64099115
0.000789,0,0.016309511,40,26.67600383
0.00079,0,0.016391942,40,26.71100477
0.000791,0,0.016474676,40,26.74599398
0.000792,0,0.016557713,40,26.78097147
0.000793,0,0.016641055,40,26.81593723
0.000794,0,0.016724701,40,26.85089128
0.000795,0,0.016808652,40,26.88583361
0.000796,0,0.016865358,40,26.87684999
0.000797,0,0.016922175,40,26.86786928
0.000798,0,0.016979104,40,26.85889149
0.000799,0,0.017036145,40,26.84991661
0.0008,0,0.017093296,40,26.84094465
0.000801,0,0.017150559,40,26.83197561
0.000802,0,0.017207933,40,26.82300947
0.000803,0,0.017265417,40,26.81404625
0.000804,0,0.017323012,40,26.80508593
0.000805,0,0.017380717,40,26.79612853
0.000806,0,0.017438533,40,26.78717403
0.000807,0,0.017496458,40,26.77822245
0.000808,0,0.017554493,40,26.76927377
0.000809,0,0.017641536,40,26.80424224
0.00081,0,0.01772889,40,26.83919899
0.000811,0,0.017816555,40,26.87414402
0.000812,0,0.017904532,40,26.90907735
0.000813,0,0.017992821,40,26.94399896
0.000814,0,0.018081424,40,26.97890887
0.000815,0,0.018170341,40,27.01380709
0.000816,0,0.018259573,40,27.0486936
0.000817,0,0.01834912,40,27.08356843
0.000818,0,0.018438984,40,27.11843156
0.000819,0,0.018529164,40,27.15328301
0.00082,0,0.018619662,40,27.18812278
0.000821,0,0.018710479,40,27.22295088
0.000822,0,0.018801614,40,27.25776729
0.000823,0,0.018893069,40,27.29257204
0.000824,0,0.018984845,40,27.32736513
0.000825,0,0.019076942,40,27.36214655
0.000826,0,0.019169361,40,27.39691631
0.000827,0,0.019262102,40,27.43167442
0.000828,0,0.019355167,40,27.46642088
0.000829,0,0.019448556,40,27.50115569
0.00083,0,0.019542269,40,27.53587885
0.000831,0,0.019636309,40,27.57059038
0.000832,0,0.019730674,40,27.60529027
0.000833,0,0.019825366,40,27.63997854
0.000834,0,0.019920386,40,27.67465517
0.000835,0,0.020015734,40,27.70932018
0.000836,0,0.020111412,40,27.74397356
0.000837,0,0.020207419,40,27.77861533
0.000838,0,0.020303757,40,27.81324549
0.000839,0,0.020400426,40,27.84786404
0.00084,0,0.020497427,40,27.88247098
0.000841,0,0.02059476,40,27.91706633
0.000842,0,0.020692427,40,27.95165007
0.000843,0,0.020790429,40,27.98622222
0.000844,0,0.020888765,40,28.02078278
0.000845,0,0.020987436,40,28.05533175
0.000846,0,0.021086444,40,28.08986914
0.000847,0,0.02118579,40,28.12439495
0.000848,0,0.021285472,40,28.15890919
0.000849,0,0.021385494,40,28.19341185
0.00085,0,0.021485854,40,28.22790295
0.000851,0,0.021586555,40,28.26238248
0.000852,0,0.021687596,40,28.29685045
0.000853,0,0.021788979,40,28.33130686
0.000854,0,0.021890704,40,28.36575173
0.000855,0,0.021992771,40,28.40018504
0.000856,0,0.022095183,40,28.43460681
0.000857,0,0.022197939,40,28.46901703
0.000858,0,0.022301039,40,28.50341572
0.000859,0,0.022404486,40,28.53780287
0.00086,0,0.022508279,40,28.5721785
0.000861,0,0.022612419,40,28.60654259
0.000862,0,0.022716908,40,28.64089517
0.000863,0,0.022821745,40,28.67523622
0.000864,0,0.022926932,40,28.70956576
0.000865,0,0.023032469,40,28.74388379
0.000866,0,0.023138357,40,28.77819031
0.000867,0,0.023244596,40,28.81248533
0.000868,0,0.023351188,40,28.84676884
0.000869,0,0.023458133,40,28.88104086
0.00087,0,0.023565433,40,28.91530139
0.000871,0,0.023673086,40,28.94955042
0.000872,0,0.023781096,40,28.98378797
0.000873,0,0.023889461,40,29.01801404
0.000874,0,0.023998183,40,29.05222863
0.000875,0,0.024107263,40,29.08643175
0.000876,0,0.024216701,40,29.1206234
0.000877,0,0.024326498,40,29.15480358
0.000878,0,0.024436656,40,29.18897229
0.000879,0,0.024547173,40,29.22312955
0.00088,0,0.024658052,40,29.25727535
0.000881,0,0.024769294,40,29.2914097
0.000882,0,0.024880898,40,29.3255326
0.000883,0,0.024992865,40,29.35964405
0.000884,0,0.025105197,40,29.39374407
0.000885,0,0.025217894,40,29.42783265
0.000886,0,0.025330957,40,29.46190979
0.000887,0,0.025444386,40,29.49597551
0.000888,0,0.025558183,40,29.53002979
0.000889,0,0.025672348,40,29.56407266
0.00089,0,0.025786881,40,29.59810411
0.000891,0,0.025901785,40,29.63212414
0.000892,0,0.026017058,40,29.66613276
0.000893,0,0.026132703,40,29.70012998
0.000894,0,0.026248719,40,29.73411579
0.000895,0,0.026365108,40,29.7680902
0.000896,0,0.026442856,40,29.75813897
0.000897,0,0.026520734,40,29.74819098
0.000898,0,0.026598744,40,29.73824622
0.000899,0,0.026676883,40,29.72830469
0.0009,0,0.026755153,40,29.71836638
0.000901,0,0.026833554,40,29.7084313
0.000902,0,0.026912083,40,29.69849945
0.000903,0,0.026990743,40,29.68857082
0.000904,0,0.027069532,40,29.67864542
0.000905,0,0.02714845,40,29.66872324
0.000906,0,0.027227497,40,29.65880428
0.000907,0,0.027306673,40,29.64888854
0.000908,0,0.027385977,40,29.63897603
0.000909,0,0.027506109,40,29.67298096
0.00091,0,0.027626618,40,29.70697449
0.000911,0,0.027747507,40,29.74095662
0.000912,0,0.027868774,40,29.77492735
0.000913,0,0.027990422,40,29.80888668
0.000914,0,0.02811245,40,29.84283462
0.000915,0,0.02823486,40,29.87677118
0.000916,0,0.028357652,40,29.91069634
0.000917,0,0.028480827,40,29.94461013
0.000918,0,0.028604386,40,29.97851255
0.000919,0,0.028728329,40,30.01240358
0.00092,0,0.028852658,40,30.04628325
0.000921,0,0.028977373,40,30.08015156
0.000922,0,0.029102475,40,30.1140085
0.000923,0,0.029227964,40,30.14785408
0.000924,0,0.029353841,40,30.18168831
0.000925,0,0.029480108,40,30.21551119
0.000926,0,0.029606764,40,30.24932272
0.000927,0,0.029733811,40,30.28312291
0.000928,0,0.029861249,40,30.31691175
0.000929,0,0.02998908,40,30.35068926
0.00093,0,0.030117303,40,30.38445544
0.000931,0,0.03024592,40,30.41821029
0.000932,0,0.030374931,40,30.45195382
0.000933,0,0.030504337,40,30.48568602
0.000934,0,0.03063414,40,30.5194069
0.000935,0,0.030764339,40,30.55311647
0.000936,0,0.030894935,40,30.58681473
0.000937,0,0.031025929,40,30.62050169
0.000938,0,0.031157323,40,30.65417734
0.000939,0,0.031289116,40,30.68784169
0.00094,0,0.031421309,40,30.72149474
0.000941,0,0.031553904,40,30.7551365
0.000942,0,0.031686901,40,30.78876698
0.000943,0,0.031820301,40,30.82238617
0.000944,0,0.031954104,40,30.85599408
0.000945,0,0.032088311,40,30.88959071
0.000946,0,0.032222924,40,30.92317606
0.000947,0,0.032357942,40,30.95675015
0.000948,0,0.032493367,40,30.99031297
0.000949,0,0.032629199,40,31.02386452
0.00095,0,0.032765439,40,31.05740482
0.000951,0,0.032902088,40,31.09093386
0.000952,0,0.033039147,40,31.12445165
0.000953,0,0.033176616,40,31.15795819
0.000954,0,0.033314497,40,31.19145349
0.000955,0,0.033452789,40,31.22493755
0.000956,0,0.033591495,40,31.25841037
0.000957,0,0.033730613,40,31.29187195
0.000958,0,0.033870146,40,31.32532231
0.000959,0,0.034010095,40,31.35876143
0.00096,0,0.034150458,40,31.39218934
0.000961,0,0.034291239,40,31.42560603
0.000962,0,0.034432437,40,31.4590115
0.000963,0,0.034574053,40,31.49240576
0.000964,0,0.034716088,40,31.52578881
0.000965,0,0.034858543,40,31.55916065
0.000966,0,0.035001418,40,31.5925213
0.000967,0,0.035144714,40,31.62587075
0.000968,0,0.035288433,40,31.659209
0.000969,0,0.035432574,40,31.69253606
0.00097,0,0.035577139,40,31.72585194
0.000971,0,0.035722128,40,31.75915664
0.000972,0,0.035867542,40,31.79245015
0.000973,0,0.036013383,40,31.82573249
0.000974,0,0.03615965,40,31.85900366
0.000975,0,0.036306344,40,31.89226366
0.000976,0,0.036453467,40,31.9255125
0.000977,0,0.036601019,40,31.95875017
0.000978,0,0.036749,40,31.99197669
0.000979,0,0.036897413,40,32.02519205
0.00098,0,0.037046256,40,32.05839626
0.000981,0,0.037195532,40,32.09158933
0.000982,0,0.037345241,40,32.12477125
0.000983,0,0.037495383,40,32.15794204
0.000984,0,0.03764596,40,32.19110168
0.000985,0,0.037796973,40,32.2242502
0.000986,0,0.037948421,40,32.25738759
0.000987,0,0.038100306,40,32.29051385
0.000988,0,0.038252629,40,32.32362899
0.000989,0,0.038405391,40,32.35673301
0.00099,0,0.038558591,40,32.38982592
0.000991,0,0.038712232,40,32.42290772
0.000992,0,0.038866313,40,32.45597841
0.000993,0,0.039020836,40,32.489038
0.000994,0,0.039175802,40,32.52208649
0.000995,0,0.039331211,40,32.55512388
0.000996,0,0.039433865,40,32.54423596
0.000997,0,0.039536668,40,32.53335158
0.000998,0,0.03963962,40,32.52247072
0.000999,0,0.039742721,40,32.51159341
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
